userName,content,score,label,at
Pengguna Google,"Makin lama makin besar (diatas 30gb) jika semua file diunduh, kebanyakan penambahan item tidak penting. Dan game pun sudah sepi, nunggu ketemu lawan juga lama. Sudah malas main ini game. Dan satu lagi, game ini sepertinya lebih mengutamakan skin daripada kelancaran / kenyamanan para player. Seharusnya game ini dioptimalkan lagi menjadi lebih lancar mainnya.",1,negatif,2025-01-18 19:36:44
Pengguna Google,By one sniper sini.. Nick @memeqpuan_,5,positif,2025-01-18 19:24:13
Pengguna Google,damage senjatanya keterlaluan,2,negatif,2025-01-18 19:16:26
Pengguna Google,Ini kenapa gabisa di buka? Muter? Di loading,2,negatif,2025-01-18 19:15:36
Pengguna Google,"Gamenya gak bisa login via facebook atau gimana? aku kasi 1 karena gak nyaman dengan ini, mau main malah gak bisa login",1,negatif,2025-01-18 19:04:31
Pengguna Google,"Gamenya aku suka grafik tingginya jadi nggak ngelag, bisa fpp dan tpp lagi😁👍👍",5,positif,2025-01-18 19:02:53
Pengguna Google,sangat menyenangkan,5,positif,2025-01-18 18:56:57
Pengguna Google,ini kenapa lama banget masuk nya padahal jaringan bagus,5,positif,2025-01-18 18:45:00
Pengguna Google,"Kenapa sering banget kalo rank, dimasukin di tengah tengah match yang mana perbandingan poinnya 50 : 140, udah gitu menitnya tinggal dikit, kan ga masuk akal",1,negatif,2025-01-18 18:34:59
Pengguna Google,Seperti kasus terbaru umumnya intinya GA BISA LOGIN .BUG DI AUTO LOGIN . SERING FORCE CLOSE SAAT MAIN RANK. PAS MAU NYAMBUNG MATCH dapat kiriman surat dari DARKSISTEM pinalti untuk beberapa waktu karena meninggalkan MATCH RANK saat berlangsung Dan saya udah bermain CALL OF DUTY MOBILE cukup lama mulai muak juga kesal karena beberapa masalah yang sama hampir sering saya temui Mohon untuk di tindak lanjuti/ di perbaiki secepat mungkin saya dan para player lain merasa tidak nyaman . Thanks 🙏,1,negatif,2025-01-18 18:27:25
Pengguna Google,"Kok punya saya selalu ngestuck di auto login, tolong di perbaiki dong soalnya harus hapus data dulu baru bisa login ke game dan boros data juga",1,negatif,2025-01-18 18:14:42
Pengguna Google,Habis update susah login,1,negatif,2025-01-18 17:50:23
Pengguna Google,"Please fix the bug or time out problem when logging in, otherwise many people will be more disappointed than me, everything else is good.",2,negatif,2025-01-18 17:47:09
Pengguna Google,Game ini sangat bagus dan realistis,5,positif,2025-01-18 17:45:49
Pengguna Google,Byk Stuck gk bisa login hari ini Pdhl game nya sudah bagus,3,netral,2025-01-18 17:45:45
Pengguna Google,Tidak bisa login,1,negatif,2025-01-18 17:40:25
Pengguna Google,AKUN COD SAYA SELALU OTORISASI ERROR BERAPA KALI UNINSTAL INSTAL LAGI TETEP TIDAK BISA MOHON DIPERBAIKI,5,positif,2025-01-18 16:49:55
Pengguna Google,Sudah ada peningkatan,4,positif,2025-01-18 16:49:49
Pengguna Google,very disappointed not good anymore,5,positif,2025-01-18 16:36:39
Pengguna Google,Salah satu permainan game Aksi dengan menggabungkan Fps Laga Arcade dengan di dukung penyempurnaan Audio dan Visual menjadikan pengalaman tempur yang patut menjadi rekomendasi untuk mengasah kemampuan tempur anda di platform mobile..,5,positif,2025-01-18 16:33:47
Pengguna Google,Garena cacad. Masak hbd update gabisa login,1,negatif,2025-01-18 16:19:47
Pengguna Google,"Semenjak update game nya jadi delay,matinya agak telat",2,negatif,2025-01-18 16:09:07
Pengguna Google,New update stcuk in login interface :(,4,positif,2025-01-18 16:02:21
Pengguna Google,epep,5,positif,2025-01-18 15:54:41
Pengguna Google,"Bug loading gamenya tolong di perbaiki, kadang dikira lag padahal jaringannya bagus",2,negatif,2025-01-18 15:49:55
Pengguna Google,auto login nya kadang lelet,1,negatif,2025-01-18 15:37:46
Pengguna Google,Puki banyak kali yg harus di download,1,negatif,2025-01-18 15:33:55
Pengguna Google,Game in sangat seruu,5,positif,2025-01-18 15:27:43
Pengguna Google,ALAH AUTO LOGIN MULU,1,negatif,2025-01-18 15:16:05
Pengguna Google,"Mohon diperbaiki setalah update entah kenapa kok sering leluar sendiri,",1,negatif,2025-01-18 14:39:43
Pengguna Google,"Buat game nya sih bagus ya, gak ada yang kurang menurut ku. Tapi kenapa kalau main di MP dapet tim yang gak seimbang? Dan juga di BR mau push dari rank master masa udah di hadapin musuh yang gak seimbang? Sistem nya tolong di perbaiki.",2,negatif,2025-01-18 14:13:32
Pengguna Google,setelah pembaharuan kenapa tidak bisa masuk Login 🤨🤔😭,4,positif,2025-01-18 14:04:40
Pengguna Google,Hobi,5,positif,2025-01-18 13:59:51
Pengguna Google,Ada apa codm? Stuck di auto login niiih.. Kemarin2 lancar jaya.. Min help Min..,5,positif,2025-01-18 13:51:55
Pengguna Google,"Ini game lumayan lah berat tapi masih cukup buat menuhin waktu kalo gabut, seru seru aja sih, fair juga gameplay nya",5,positif,2025-01-18 13:44:50
Pengguna Google,"Baru baru ini stuck di auto login dah 3 hari cuyy tolong lah di betulin itu masalahnya bukan satu dua orang doang yg kena bug ini tapi banyak yang kena, jadi buat developer tolong di perbaiki. Sama kurangin pembaruan pembaruan yang gk perlu lah, malah ngerusak game nya lama lama",2,negatif,2025-01-18 13:39:58
Pengguna Google,"Ngestak diauto login dah 3 hari min ,tolong diperbaiki secepatnya min...",1,negatif,2025-01-18 13:38:45
Pengguna Google,Bjir,5,positif,2025-01-18 13:12:30
Pengguna Google,Benci banget sama org org maen MP maen Mele weapon doang. Ga bisa kah gitu di set supaya Mele ga 1 hit 1 kill?,1,negatif,2025-01-18 13:11:02
Pengguna Google,Grafiknya bagus dan juga selalu dikasih skin gratis,5,positif,2025-01-18 13:07:24
Pengguna Google,Game fps luarbiasa bagusbangt hadebangt dah skian terimakasih salam dari indonesia,5,positif,2025-01-18 13:05:15
Pengguna Google,Stuck di login,1,negatif,2025-01-18 12:42:53
Pengguna Google,"Musuh ga jago tp tim noob semua, kadang tim gw suka keluar dan tim musuh lengkap semua.. rank gw legendary tp tim gw selallu saja noob dan meninggalkan permainan. Jd apakah ini adil? + suka ngebug setiap login lama sekali loadingnya",1,negatif,2025-01-18 12:42:09
Pengguna Google,keren juga ini game,5,positif,2025-01-18 12:39:05
Pengguna Google,"Baru juga maen seminggu akun sudah ditautkan ke FB malah hilang akunnya, auto uninstall",2,negatif,2025-01-18 12:26:53
Pengguna Google,"SETELAH UPDATE JADI NGE STUCK DI (AUTO LOGIN) mau ga mau harus hapus data dari awal, buang² kuota dan waktu",1,negatif,2025-01-18 12:13:47
Pengguna Google,gimana mau push rank mau login aja stuck di auto login,1,negatif,2025-01-18 11:58:45
Pengguna Google,game of the year :v,5,positif,2025-01-18 11:36:07
Pengguna Google,"Saya kasih rating 1 dulu,karena hari ini tanggal 18 Januari 2025 saya stuck di auto login",1,negatif,2025-01-18 11:35:59
Pengguna Google,Good👍👍,5,positif,2025-01-18 11:35:22
Pengguna Google,Sesudah update Jd mentok di Auto Login sue emang game ini sudah update Jd banyak Masalah nya,1,negatif,2025-01-18 11:31:24
Pengguna Google,Makin hari Gamenya makin bagus,5,positif,2025-01-18 11:20:33
Pengguna Google,Kenapanya bisa login setelah update?,2,negatif,2025-01-18 11:09:20
Pengguna Google,Game hebat dari jam setengah 10 sampai jam 12 stak di auto login Dulu suka banget sama game ini tapi untuk sekarang saya pikir ulang lagi Saya kembali bermain hnya untuk skin mythic sama legend gratis,1,negatif,2025-01-18 10:54:12
Pengguna Google,"Kocak,udah 3 hari ga bisa login,jaminan hadiah harian di kasih ga nih,gw yakin ga di kasih 🤣🤣",1,negatif,2025-01-18 10:39:03
Pengguna Google,Stuck di auto Log inn,1,negatif,2025-01-18 10:28:01
Pengguna Google,Setelah dilakukan update akun tidak dapat di akses.,3,netral,2025-01-18 09:56:57
Pengguna Google,Bagus aj,5,positif,2025-01-18 09:55:51
Pengguna Google,"Tolong developer... Kasih tau, ni game apa masalahnya... Kok cuma mentok di out login... Aja... 🙏🙏🙏",5,positif,2025-01-18 09:33:25
Pengguna Google,Game nya a,5,positif,2025-01-18 09:28:54
Pengguna Google,Emang game kikir jirr,1,negatif,2025-01-18 09:21:31
Pengguna Google,Akun Garena saya tidak bisa log in,5,positif,2025-01-18 09:20:45
Pengguna Google,"saya mengalami pengalaman tidak menyenangkan sekali ini yaitu pada loading screen hanya memuat auto login berulang ulang tanpa henti, padahal kondisi internet saya bagus",2,negatif,2025-01-18 09:16:08
Pengguna Google,Suka gamenya.. mantap,5,positif,2025-01-18 08:54:45
Pengguna Google,"Setiap selesai update, aset yg di download hilang terus, kadang aset yg hilang sampai 500mb++ bikin kesel bgt",1,negatif,2025-01-18 08:37:44
Pengguna Google,Kenapa saya tidak bisa login ?,1,negatif,2025-01-18 08:32:27
Pengguna Google,ngestuck di login terus,2,negatif,2025-01-18 08:15:38
Pengguna Google,tidak bisa login,3,netral,2025-01-18 08:10:16
Pengguna Google,Gamenya bagus sekali,5,positif,2025-01-18 07:22:34
Pengguna Google,"untuk game nya udah bagus sih, cuman kalau mau update butuh banyak GB 😔 tolong dong saranin, saat main juga sering banget keluar sendiri dari game",2,negatif,2025-01-18 07:19:51
Pengguna Google,Gak bisa login,1,negatif,2025-01-18 07:16:51
Pengguna Google,"Walau gua pemain baru, entah kenapa rasanya ketika bermain game ini sangat seru tetapi ada 1 hal yang membuat rasa ketidaknyamanan yaitu , sinyal yang sering jelek dan size game yang terlalu besar. Mohon untuk developer membuat game ini dengan size yang kecil yakni 5gb-10gb. Yaudah itu aja mohon di baca 🥺",1,negatif,2025-01-18 07:09:36
Pengguna Google,Saya salah satu player di game ini ketika awal rilis. Ini baru update tapi ga bisa auto logi karena selalu loading.,3,netral,2025-01-18 06:21:10
Pengguna Google,"Sumpah game ini tuh seru banget! Gw main game ini musuhnya dri awal sampe Master 1 gampang ya meski ada yang kalah si tpi sumpah sniper gw aja udh melebih tingkat dewa,udh sih yang donwload pasti gk akan kecewa oh ya skin langka gw udh banyak sih disini dan ngebug pun gk ada ya itu dong sih yang saya sampaikan dan palingan Garena plis lah updet nya yang bagus oke selesai dan bye²",5,positif,2025-01-18 05:38:09
Pengguna Google,Bug stuck di auto login benerin,1,negatif,2025-01-18 05:06:25
Pengguna Google,Abis diperbarui jd gabisa masuk login ini gimana ceritanya,1,negatif,2025-01-18 05:05:24
Pengguna Google,Matap,5,positif,2025-01-18 02:45:25
Pengguna Google,Terlalu boros Update.Masak tiap bulan ganti season.Yg ada malah makin berat.Mending 3 bulan skli aja Updatenya,5,positif,2025-01-18 02:45:10
Pengguna Google,Saya tidak bisa login????,1,negatif,2025-01-18 01:45:59
Pengguna Google,"Kok gak bisa login, ngestak di login doang tolong admin di perbaiki...",3,netral,2025-01-18 01:27:55
Pengguna Google,Gerakan lawan dan satu tim jadi patah-patah setelah update,2,negatif,2025-01-18 01:04:54
Pengguna Google,"Setelah update, codm gua nge blur entah knp, itu perbaiki, dan juga tambahin fitur bisa ganti avatar dari galeri.",1,negatif,2025-01-18 00:19:41
Pengguna Google,Habis update malah ngestuck di auto login?.. Pengen jadi sepi lagi nih game kyk nya. Saat nya pensi sih ini,1,negatif,2025-01-17 23:44:08
Pengguna Google,"tolol setak mulu di auto login perbaki lagi lah cape kalo harus hapus data mulu abis""sin kouta doang.",1,negatif,2025-01-17 23:18:57
Pengguna Google,Udh 3 hari gk bs mosok geme ny struk di login mangking parah. Aj perbaiki sestem dl..,1,negatif,2025-01-17 23:05:04
Pengguna Google,Aku gak tau apa masalah nya padahal grafik nya midium tapi grafik nya kotak kotak tidak jelas padahal hp saya sudah termasuk tinggi Xiaomi 13t mohon di perbaiki segera saya mau main jadi tidak nyaman sama sekali,2,negatif,2025-01-17 22:45:01
Pengguna Google,"Sudah agak risih kendala login ga bisa""",1,negatif,2025-01-17 22:42:41
Pengguna Google,"baru saja update, stuck loading screen bertuliskan ""auto login"" saya stuck lamaaaaaa banget gak masuk masuk, kalau masalah dari device saya hampir tidak mungkin, karena spek hp saya tinggi, se tinggi harapan orang tua",1,negatif,2025-01-17 22:41:51
Pengguna Google,"Tolong servernya di perbaiki,klo masalah game udah seru kali dimainkan",5,positif,2025-01-17 22:38:55
Pengguna Google,Setelah di update main di note gak bisa login by Facebook...bad,1,negatif,2025-01-17 22:31:18
Pengguna Google,"Kenapa si stuck di auto login terus plisss lah setelah update malah makin jelek auto login gak msuk"" udh ganti wifi ganti kartu sama aja",1,negatif,2025-01-17 22:29:32
Pengguna Google,BNGST PLING MALES BUG AUTO LOGIN NAJIS GW SMPE UNISTAL DLU DOWNLOAD LGIH Usahain dah cari solusi yang bug ituh ngdm ke akun resmi di Ig malah pea so ngartis,4,positif,2025-01-17 22:28:33
Pengguna Google,Gak bisa login udah 2 hari gak tau kenapa,2,negatif,2025-01-17 22:24:05
Pengguna Google,Woooi kenapa gw ga bisa login via FB gw setelah update....,2,negatif,2025-01-17 22:18:03
Pengguna Google,Benerin login sat,1,negatif,2025-01-17 22:16:33
Pengguna Google,Stuck lougout Ampas,2,negatif,2025-01-17 22:01:58
Pengguna Google,Nice game,5,positif,2025-01-17 21:58:19
Pengguna Google,Susah masuk auto loading terus,2,negatif,2025-01-17 21:57:10
Pengguna Google,Tolong perbaiki game ini sudah lebih dari seminggu tidak bisa dimainkan,1,negatif,2025-01-17 21:52:41
Pengguna Google,"Min tolonglah untuk mode rank di kasih lawan seimbang, masa yang skill biasa dapet lawan full skin, sama satu lagi gamenya udah terlalu banyak skin, jadi kami yang biasa saja tidak bisa ikut serta",2,negatif,2025-01-17 21:41:53
Pengguna Google,Ok gamenya seru cuman giganya besar,5,positif,2025-01-17 21:38:27
Pengguna Google,"Makin lama makin parah game ini keluar dari aplikasi, donlod ulang baru mau penyimpanan tambah g ngotak",5,positif,2025-01-17 21:32:51
Pengguna Google,Jaringan selalu bermasalah pas lagi war.,2,negatif,2025-01-17 21:32:18
Pengguna Google,Setelah update ndak bisa login😡😡😡😡,1,negatif,2025-01-17 21:23:24
Pengguna Google,"game nya bagus terus banyak Kelebihan contohnya 1. Grafis HD yang memukau. 2. Gameplay intens dan menantang. 3. Berbagai mode permainan (Multiplayer, Battle Royale, dan Zombie). 4. Karakter dan senjata yang dapat disesuaikan. 5. Kontrol yang responsif dan intuitif. 6. Gratis untuk dimainkan. Kekurangan 1. Memerlukan koneksi internet stabil. 2. Iklan yang mengganggu. 3. Sistem mikrotransaksi. 4. Beberapa pemain mengalami lag dan bug. begitulah",5,positif,2025-01-17 21:23:21
Pengguna Google,Kenapa ya kalau update sizenya membengkak kalau bisa adain fitur hapus data yang gak kepake,5,positif,2025-01-17 21:23:19
Pengguna Google,"auto login terus, kesuen",1,negatif,2025-01-17 21:07:07
Pengguna Google,Berhenti autologin terus,1,negatif,2025-01-17 21:05:21
Pengguna Google,Baru update skrng buat auto login ajh sampe delay lama bngt,1,negatif,2025-01-17 20:54:41
Pengguna Google,payah auto login kagak masuk2,3,netral,2025-01-17 20:52:01
Pengguna Google,Mantap setelah update saya tidak bisa login,1,negatif,2025-01-17 20:45:11
Pengguna Google,miiiiiiiin stuck auto login. buruan mao top up,4,positif,2025-01-17 20:38:24
Pengguna Google,Min kenapa codm ku ngga bisa masuk ya setelah update loading nya lama banged udah kucoba sampai 5x tapi tetap sama ngga bisa masuk,3,netral,2025-01-17 20:37:54
Pengguna Google,"Kalo kasih tim yg betul anj,tim ku tolol semua musuh nya jago "" Semua , yg adil lah ngentd",1,negatif,2025-01-17 20:36:39
Pengguna Google,"Tolong lah perbaiki login FB gua login akun FB gak login² ke stack ke loading screen nya padahal internet lancar tulisanya ""Login timeout"" hadeh",2,negatif,2025-01-17 20:10:21
Pengguna Google,masih sering ngebug. weapon nya gak muncul. plis baikin ya dev,1,negatif,2025-01-17 20:09:11
Pengguna Google,gamenya udh bagus tapi loading screen pas awal nya banyak bgt jadi bikin kesel,3,netral,2025-01-17 20:06:07
Pengguna Google,"update malah gabisa login FB woi, udah hapus berkali2 data download, masa harus terinstal app, download gak dikit",1,negatif,2025-01-17 20:02:59
Pengguna Google,Amazinggg....,5,positif,2025-01-17 20:02:28
Pengguna Google,makin kesini ini game makin tidak disarankan hp yang menggunakan mediatek g99 karena sering terjadi force close,2,negatif,2025-01-17 19:58:12
Pengguna Google,Gak bisa login woy,1,negatif,2025-01-17 19:49:39
Pengguna Google,Tol9ng saat mendownload lebih cepat,1,negatif,2025-01-17 19:46:04
Pengguna Google,"bug grafik, gw dah pakek grafik medium tetep keliatan smooth/low setelah update. jdi harus install ulang 2x, yg pertama kena bug stuck di auto login dan yg kedua ini bug grafik. pliss lah ya benerin soalnya ngeselin banget 😠😤",1,negatif,2025-01-17 19:37:14
Pengguna Google,"Sudah 3 hari sejak update jadi ga bisa login, stuck di auto login",1,negatif,2025-01-17 19:33:38
Pengguna Google,"Untuk developer tolong perbaiki masalah jaringan yang selalu drop,di lobby maupun di game play, akhir"" setelah update saya tidak bisa bermain dengan tenang, karena masalah jaringan tersebut, lalu saya mencoba untuk nge - log out akun codm saya , saat saya coba login akun saya lagi, malah muncul tulisan "" otoritas error "" Yang awalnya pengen memperbaiki Masalah jaringan yng drop, sekarang malah gk bisa login akun, tolong developer perbaiki🙏🙏",3,netral,2025-01-17 19:28:44
Pengguna Google,"Game nya mantap,maaf ya develop kalo saya punya salah saat main👍🙏🙏",4,positif,2025-01-17 19:17:04
Pengguna Google,game nya sangat bagus grafik events dan senjata nya bagus tapi tolong kecilin size game dan tolong perbaiki masalah login timeout udah 2 minggu tidak bisa login,2,negatif,2025-01-17 19:12:07
Pengguna Google,"Susah masuknya, jika sudah level MASTER V di update lagi turun level, habis di update malah susah masuk",2,negatif,2025-01-17 19:03:46
Pengguna Google,Dah nyera gw padahal akun yg namanya ali_akbar eh malah akun ilang padahal dulu GK login berapa bulan gpp lah kok sekarang gak login 3 hari udah ilang padahal nih ya udah login tolong gw mau protes itu bug apa bukan yg penting di update supaya akun ku kembali dah muak saya pls gitu akun ku kembali udah gua rawat pas tahun 2024 pls gitu kek mending main Roblox Ama blood strike,1,negatif,2025-01-17 18:55:44
Pengguna Google,Game banyak kutukan,1,negatif,2025-01-17 18:48:57
Pengguna Google,ini error terus,2,negatif,2025-01-17 18:37:38
Pengguna Google,game sampah gabisa login gua,1,negatif,2025-01-17 18:37:13
Pengguna Google,"Game tiap updet map hilang download ulang, rusak....",1,negatif,2025-01-17 18:36:15
Pengguna Google,"Semua reshorch udh di download tapi setiap mau login selalu download ulang lagi hadehh ,, Mimin tolong lah di perbaikin",3,netral,2025-01-17 18:36:09
Pengguna Google,"Pihak developer perlu memperbaiki masalah jaringan saat mau login, wifi saya lancar jaringannya tapi tak bisa masuk ke game, Mohon diperbaiki",2,negatif,2025-01-17 18:25:40
Pengguna Google,"Update-an nya bikin selalu stuck auto login, udah berapa kali ini hapus data download lagi?",1,negatif,2025-01-17 17:50:01
Pengguna Google,udah update....susah log in,2,negatif,2025-01-17 17:49:17
Pengguna Google,"terlalu banyak memakan memory handphone.apakah hrs memasang hardisk ext???saat ini sdh 30 skian giga memory terpakai.berbeda dgn game tetangga sebelah, memakan memory kurang dari 30 skian giga.",1,negatif,2025-01-17 17:48:37
Pengguna Google,Tapi aku ketigalan sisen codm,5,positif,2025-01-17 17:33:04
Pengguna Google,Kenapa COD M saya tidak bisa login,4,positif,2025-01-17 17:24:28
Pengguna Google,Main udh lama tpi malah bug lgi gk bisa login jdi season sekarang saya pensi min gara² gk bisa login Terima kasih udh bikin game sebagus ini,1,negatif,2025-01-17 17:07:49
Pengguna Google,Kenapa ga bisa login !!! Sudah beberapa hari ini,1,negatif,2025-01-17 16:46:16
Pengguna Google,"codm kok engga bisa login ya,kenapa?",2,negatif,2025-01-17 16:45:22
Pengguna Google,Download nya lama bet,1,negatif,2025-01-17 16:21:13
Pengguna Google,"Baru update, sudah update lagi...",3,netral,2025-01-17 16:13:25
Pengguna Google,Sama kayak epep,1,negatif,2025-01-17 15:57:21
Pengguna Google,"pls ini kenapa ga bisa login? udah di ulang seribu kali pun ga bisa, ""login timeout"" pls udah lama nunggu biar ga gitu, tp ujung'nya sama aja, padahal mau main udah dari dulu download padahal, tolong fiks ini.",1,negatif,2025-01-17 15:20:37
Pengguna Google,enak main game tiba tiba keluar sendiri,3,netral,2025-01-17 15:13:47
Pengguna Google,Kenapa saya tidak bisa login setelah apdet?tolong di perbaiki,4,positif,2025-01-17 15:08:50
Pengguna Google,Udah gak bisa login lagi.....,1,negatif,2025-01-17 14:30:24
Pengguna Google,Ini game kualitas nya kek game game beta belum rilis official anyink. Bug sana sini ga dipeduliin dev mikirin duit doang... cuih,1,negatif,2025-01-17 13:59:23
Pengguna Google,I like to call of duty mobile,5,positif,2025-01-17 13:49:13
Pengguna Google,Login failed after update,1,negatif,2025-01-17 13:40:53
Pengguna Google,Tolong di perbaiki dong saya mau login tidak bisa terus,3,netral,2025-01-17 13:36:52
Pengguna Google,"min, ini udah berkali-kali saya coba gak bisa buat akun baru. buat akun baru aja susah bangett jadi gak bisa nyobain game 😔",2,negatif,2025-01-17 13:36:02
Pengguna Google,Mohon kalau update yang perlu update an saja.jangan camo / skin ikut direset updatenya.jadinya setiap update pasti downloadnya ngulangin dari awal lagi.terlalu sering update 🐷🐷,3,netral,2025-01-17 13:10:53
Pengguna Google,"Ngestuck di ""auto login"" terus",1,negatif,2025-01-17 13:05:27
Pengguna Google,"Habis update bukanya makin bagus, malah gabisa login.",1,negatif,2025-01-17 13:05:24
Pengguna Google,😙,5,positif,2025-01-17 12:51:00
Pengguna Google,"Tolong perbaiki bug dimana ketika saya sedang menunggu auto login, tapi tidak kunjung masuk ke lobby dan saya terus menunggu tapi masih sama aja",1,negatif,2025-01-17 12:29:59
Pengguna Google,"Skin senjatanya bagus semua, skin karakter nya juga bgus, tpi aku mau saranin buat kecilin lgi penyimpanannya soalnya ini game nya agak terlalu gede sih datanya.",4,positif,2025-01-17 12:08:00
Pengguna Google,Udah update ko akun ku ga bisa login Cuma ada tulisan auto login,3,netral,2025-01-17 11:51:52
Pengguna Google,Ga adil masa rank ku masih pro di kasih musuh yang Legendary minimal ranknya sama lah biar ga kesusahan. Apalah,1,negatif,2025-01-17 11:32:32
Pengguna Google,Min kenapa akun nya dari kemarin gak bisa login ya?,5,positif,2025-01-17 10:40:39
Pengguna Google,Nggak bisa login stag disitu mulu dari kemaren,1,negatif,2025-01-17 10:33:20
Pengguna Google,Susah masuknya,2,negatif,2025-01-17 10:18:29
Pengguna Google,"Auto login nya lama banget, g bisa connect fb. Cuma ada tulisan auto login tapi nggak bisa masuk game... Masa harus uninstal dulu.",1,negatif,2025-01-17 10:10:10
Pengguna Google,Setelah update terbaru saya tidak bisa log in,1,negatif,2025-01-17 10:08:14
Pengguna Google,Keren gamenya,5,positif,2025-01-17 09:59:11
Pengguna Google,10000.00000 😎👍👍,5,positif,2025-01-17 09:58:52
Pengguna Google,Min kenapa setelah update jadi auto login udh 2 hari kaya gitu terus?? Tolong pencerahan min,2,negatif,2025-01-17 09:57:08
Pengguna Google,"Tidak bisa login, saat auto login tidak masuk ke gamenya terus auto login, saat baru update ini",1,negatif,2025-01-17 09:54:01
Pengguna Google,pliss lah min season baru masaaaa bug baru stuck auto login masa harus hapus data menjengkelkan,4,positif,2025-01-17 09:44:03
Pengguna Google,Call of duty bisa gratis skin Boleh di coba (kalo kuat hp nya),5,positif,2025-01-17 09:43:05
Pengguna Google,Game yg sangat bagus dan keren,5,positif,2025-01-17 08:45:12
Pengguna Google,Susah susah download malah GK bisa login mana udh ngabisin Kouta 6GB cuma buat game ini,1,negatif,2025-01-17 08:41:38
Pengguna Google,Perbaiki auto login issue min...,5,positif,2025-01-17 08:19:11
Pengguna Google,stuck di auto login,1,negatif,2025-01-17 08:05:16
Pengguna Google,"Hai developer, how with my acount? I can't login to my acount and stuck in auto login, please help me..!",5,positif,2025-01-17 07:43:14
Pengguna Google,Setelah update kenapa tidak bisa login??? Loading terus saat auto login,4,positif,2025-01-17 06:45:24
Pengguna Google,gjls bgt mau bind akun aja gabisa huh abis update kacau,1,negatif,2025-01-17 06:23:32
Pengguna Google,"Lagi stuck auto login, segera diperbaiki min",2,negatif,2025-01-17 06:23:03
Pengguna Google,Saya minta tolong kpd developer karena saya sering terkena bug dan saya ktika mvp kok minus 57 skor rank saya tolong diperbaiki saya kasih bintang 1 karena banyak bug sampe gk jadi legendaey saya,5,positif,2025-01-17 05:42:12
Pengguna Google,Untuk call of duty mobile ini memang sudah bagus tapi tolong ya Activision game di optimisasi dikit biar potato handphone juga bisa kuat dan lancar jaya selengkapnya itu saja yang mau saya sampaikan tolong kedepannya di optimisasi lagi,4,positif,2025-01-17 05:07:18
Pengguna Google,"Dear Dev. Team CODM I can't log in, after new update auto-login can't work. I've waited for a minutes never been like this. My account connected with facebook btw, so pls an answer may be sounds good. Thank you",5,positif,2025-01-17 04:52:23
Pengguna Google,"Punya gue knp? Ga masuk"" Ini weee",2,negatif,2025-01-17 04:07:19
Pengguna Google,"tolong dong di benerin .. msak cumak auto login j GK bisa masuk,biasanya GK knyak gni lancar2 aja,msak ganti season awal tahun knyak gni",4,positif,2025-01-17 01:50:11
Pengguna Google,Di update malah lama login nya makin berat aja ini apk nya development,2,negatif,2025-01-17 01:06:10
Pengguna Google,Knpa tdk bsa login,5,positif,2025-01-17 01:01:07
Pengguna Google,Ok mantap sudah,5,positif,2025-01-17 00:28:14
Pengguna Google,Mantappppp!!!!!!,5,positif,2025-01-16 23:36:17
Pengguna Google,Habis update malah gk bisa log in lewat facebook,4,positif,2025-01-16 23:33:15
Pengguna Google,Mode War Ground Seru parah Min pilss jadiin permanen dong mode War Groundnya kalo bisa masukin di mode rank sekalian,5,positif,2025-01-16 23:31:03
Pengguna Google,"Yang ngasih ulasan di bawah pada nggak ngotak, suru nambah map 🤣 emang ntu prgam game punya bapak kau, developer nya setengah mati ngembangin lu main ngomong seenaknya aje lu",5,positif,2025-01-16 22:58:21
Pengguna Google,Game seru,4,positif,2025-01-16 22:54:38
Pengguna Google,terpaksa download ulang lagi.. untung baru di download 28 gban..,3,netral,2025-01-16 22:54:11
Pengguna Google,Benerin Dong Bot Nya Malah Makin Parah Masa Auto aim nya pas banget Malah kaya lawan chiter pake aimbot+wallhack,1,negatif,2025-01-16 22:53:57
Pengguna Google,Game nya seru sih tapi kalo kita main br musuh nya di beri Legendary mythic gua kalah Mulu dah tolong jangan di kasih Legendary dan mythic tapi permainan nya bagus 👍🏻👍🏻,5,positif,2025-01-16 22:43:12
Pengguna Google,Sering sering bagi skin mytic /legend gratis,5,positif,2025-01-16 22:39:18
Pengguna Google,"Makin ksni game nya makin parah, sinyal bagus tp main BR ketemu musuh tiba2 jd ngelag, tau2 udh modar🤦 Payah",2,negatif,2025-01-16 22:30:00
Pengguna Google,tolong lah kalo main mp bom misi nya satuin aja sama negara masing-masing tiap ranked solo ketemu tim luar mulu jadi gak bisa ngasi tau posisi musuh dan ketika mereka ngasih tau pun tidak mengerti bahasa nya,3,netral,2025-01-16 22:21:42
Pengguna Google,Ini COD saya kenapa ga bisa login trs ya min? padahal jaringan nya bagus,5,positif,2025-01-16 22:09:15
Pengguna Google,Gemes bagus tapi login tolong bantu google,4,positif,2025-01-16 21:55:27
Pengguna Google,Kenapa aku tidak bisa login??? Padahal signal stabil,2,negatif,2025-01-16 21:36:39
Pengguna Google,"Semakin kecewa, minta update terus, setelah di udate, giliran masuk ke game, harus download, lagi, semua item dari keseluruhan, sangat kecewa",1,negatif,2025-01-16 21:33:51
Pengguna Google,"Tolong diperbaiki bug delay nya , sangat menggangu sekali dan merugikan player!",5,positif,2025-01-16 21:29:41
